order_number,product_key,customer_key,order_date,ship_date,due_date,sales,quantity,price
SO44192,28,2571,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44193,28,17165,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44194,31,6065,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44195,29,6250,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44196,30,6296,2011-03-14,2011-03-21,2011-03-26,3578,1,3578
SO44197,28,17097,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44198,31,17151,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44199,29,6260,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44200,27,6313,2011-03-15,2011-03-22,2011-03-27,3578,1,3578
SO44201,29,1255,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44202,27,17160,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44203,28,17150,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44204,60,3581,2011-03-16,2011-03-23,2011-03-28,699,1,699
SO44205,28,6286,2011-03-16,2011-03-23,2011-03-28,3578,1,3578
SO44206,21,251,2011-03-17,2011-03-24,2011-03-29,3400,1,3400
SO44207,29,17163,2011-03-17,2011-03-24,2011-03-29,3578,1,3578
SO44208,21,14880,2011-03-17,2011-03-24,2011-03-29,3400,1,3400
SO44209,27,6258,2011-03-17,2011-03-24,2011-03-29,3578,1,3578
SO44210,31,2784,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44211,29,17155,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44212,28,17171,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44213,31,6352,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44214,27,6333,2011-03-18,2011-03-25,2011-03-30,3578,1,3578
SO44215,28,17181,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44216,30,2561,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44217,31,17149,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44218,27,11110,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44219,55,3591,2011-03-19,2011-03-26,2011-03-31,699,1,699
SO44220,19,61,2011-03-19,2011-03-26,2011-03-31,3400,1,3400
SO44221,30,6256,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44222,27,6259,2011-03-19,2011-03-26,2011-03-31,3578,1,3578
SO44223,31,2848,2011-03-20,2011-03-27,2011-04-01,3578,1,3578
SO44224,30,17167,2011-03-20,2011-03-27,2011-04-01,3578,1,3578
SO44225,65,9061,2011-03-21,2011-03-28,2011-04-02,699,1,699
SO44226,29,1256,2011-03-21,2011-03-28,2011-04-02,3578,1,3578
SO44227,15,17402,2011-03-21,2011-03-28,2011-04-02,3375,1,3375
SO44228,18,334,2011-03-21,2011-03-28,2011-04-02,3400,1,3400
SO44229,18,14887,2011-03-21,2011-03-28,2011-04-02,3400,1,3400
SO44230,28,6242,2011-03-21,2011-03-28,2011-04-02,3578,1,3578
SO44231,59,6974,2011-03-21,2011-03-28,2011-04-02,699,1,699
SO44232,28,6335,2011-03-21,2011-03-28,2011-04-02,3578,1,3578
SO44233,31,2842,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44234,28,17185,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44235,29,11118,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44236,28,17192,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44237,31,6057,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44238,27,6080,2011-03-22,2011-03-29,2011-04-03,3578,1,3578
SO44239,27,1218,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44240,27,2581,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44241,29,17156,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44242,29,17164,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44243,28,6279,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44244,28,6330,2011-03-23,2011-03-30,2011-04-04,3578,1,3578
SO44245,63,14557,2011-03-23,2011-03-30,2011-04-04,699,1,699
SO44246,28,1220,2011-03-24,2011-03-31,2011-04-05,3578,1,3578
SO44247,31,6234,2011-03-24,2011-03-31,2011-04-05,3578,1,3578
SO44248,29,6241,2011-03-24,2011-03-31,2011-04-05,3578,1,3578
SO44249,29,2846,2011-03-25,2011-04-01,2011-04-06,3578,1,3578
SO44250,28,17168,2011-03-25,2011-04-01,2011-04-06,3578,1,3578
SO44251,27,17191,2011-03-25,2011-04-01,2011-04-06,3578,1,3578
SO44252,28,2778,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44253,31,17100,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44254,30,17143,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44255,56,3586,2011-03-26,2011-04-02,2011-04-07,699,1,699
SO44256,28,6233,2011-03-26,2011-04-02,2011-04-07,3578,1,3578
SO44257,29,1213,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44258,31,2580,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44259,28,17172,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44260,28,17195,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44261,28,11113,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44262,65,9150,2011-03-27,2011-04-03,2011-04-08,699,1,699
SO44263,31,6280,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44264,29,6287,2011-03-27,2011-04-03,2011-04-08,3578,1,3578
SO44265,64,14558,2011-03-27,2011-04-03,2011-04-08,699,1,699
SO44266,60,14560,2011-03-27,2011-04-03,2011-04-08,699,1,699
SO44267,60,8340,2011-03-28,2011-04-04,2011-04-09,699,1,699
SO44268,28,2821,2011-03-28,2011-04-04,2011-04-09,3578,1,3578
SO44269,61,3590,2011-03-29,2011-04-05,2011-04-10,699,1,699
SO44270,30,2795,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44271,30,2847,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44272,27,1257,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44273,27,17148,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44274,30,17153,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44275,27,6257,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44276,29,6278,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44277,27,6289,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44278,31,6294,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44279,29,6327,2011-03-30,2011-04-06,2011-04-11,3578,1,3578
SO44320,30,3430,2011-03-31,2011-04-07,2011-04-12,3578,1,3578
SO44321,27,17223,2011-03-31,2011-04-07,2011-04-12,3578,1,3578
SO44322,62,6976,2011-03-31,2011-04-07,2011-04-12,699,1,699
SO44323,18,73,2011-03-31,2011-04-07,2011-04-12,3400,1,3400
SO44324,27,1268,2011-04-01,2011-04-08,2011-04-13,3578,1,3578
SO44325,17,96,2011-04-01,2011-04-08,2011-04-13,3375,1,3375
SO44326,28,6729,2011-04-01,2011-04-08,2011-04-13,3578,1,3578
SO44327,30,17599,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44328,31,6922,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44329,27,6905,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44330,28,17200,2011-04-02,2011-04-09,2011-04-14,3578,1,3578
SO44331,27,17258,2011-04-03,2011-04-10,2011-04-15,3578,1,3578
SO44332,31,6511,2011-04-03,2011-04-10,2011-04-15,3578,1,3578
SO44333,19,344,2011-04-04,2011-04-11,2011-04-16,3400,1,3400
SO44334,27,17274,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44335,66,9166,2011-04-04,2011-04-11,2011-04-16,699,1,699
SO44336,19,14896,2011-04-04,2011-04-11,2011-04-16,3400,1,3400
SO44337,17,98,2011-04-04,2011-04-11,2011-04-16,3375,1,3375
SO44338,30,7189,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44339,27,7190,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44340,30,6355,2011-04-04,2011-04-11,2011-04-16,3578,1,3578
SO44341,14,14906,2011-04-05,2011-04-12,2011-04-17,3375,1,3375
SO44342,64,3611,2011-04-05,2011-04-12,2011-04-17,699,1,699
SO44343,30,6921,2011-04-05,2011-04-12,2011-04-17,3578,1,3578
SO44344,31,3428,2011-04-06,2011-04-13,2011-04-18,3578,1,3578
SO44345,29,17201,2011-04-06,2011-04-13,2011-04-18,3578,1,3578
SO44346,60,3603,2011-04-06,2011-04-13,2011-04-18,699,1,699
SO44347,28,6912,2011-04-06,2011-04-13,2011-04-18,3578,1,3578
SO44348,29,3160,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44349,27,17244,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44350,28,17245,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44351,30,17272,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44352,27,17298,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44353,61,3592,2011-04-07,2011-04-14,2011-04-19,699,1,699
SO44354,60,3604,2011-04-07,2011-04-14,2011-04-19,699,1,699
SO44355,21,94,2011-04-07,2011-04-14,2011-04-19,3400,1,3400
SO44356,19,100,2011-04-07,2011-04-14,2011-04-19,3400,1,3400
SO44357,31,6512,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44358,31,6733,2011-04-07,2011-04-14,2011-04-19,3578,1,3578
SO44359,27,3526,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44360,27,3159,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44361,31,2687,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44362,31,17260,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44363,28,17286,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44364,14,93,2011-04-08,2011-04-15,2011-04-20,3375,1,3375
SO44365,29,6913,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44366,29,6503,2011-04-08,2011-04-15,2011-04-20,3578,1,3578
SO44367,62,14563,2011-04-08,2011-04-15,2011-04-20,699,1,699
SO44368,30,3151,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44369,31,17251,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44370,29,7194,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44371,27,6515,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44372,31,6737,2011-04-09,2011-04-16,2011-04-21,3578,1,3578
SO44373,31,2768,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44374,31,3158,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44375,31,3184,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44376,15,18400,2011-04-10,2011-04-17,2011-04-22,3375,1,3375
SO44377,31,17235,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44378,15,14904,2011-04-10,2011-04-17,2011-04-22,3375,1,3375
SO44379,17,81,2011-04-10,2011-04-17,2011-04-22,3375,1,3375
SO44380,31,6916,2011-04-10,2011-04-17,2011-04-22,3578,1,3578
SO44381,29,3192,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44382,21,342,2011-04-11,2011-04-18,2011-04-23,3400,1,3400
SO44383,31,17269,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44384,27,17297,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44385,30,17299,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44386,28,17588,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44387,17,97,2011-04-11,2011-04-18,2011-04-23,3375,1,3375
SO44388,31,6925,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44389,29,6926,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44390,30,6354,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44391,29,6731,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44392,30,6911,2011-04-11,2011-04-18,2011-04-23,3578,1,3578
SO44393,19,18399,2011-04-12,2011-04-19,2011-04-24,3400,1,3400
SO44394,29,17247,2011-04-12,2011-04-19,2011-04-24,3578,1,3578
SO44395,30,17340,2011-04-12,2011-04-19,2011-04-24,3578,1,3578
SO44396,19,14902,2011-04-12,2011-04-19,2011-04-24,3400,1,3400
SO44397,63,3597,2011-04-12,2011-04-19,2011-04-24,699,1,699
SO44398,28,6734,2011-04-12,2011-04-19,2011-04-24,3578,1,3578
SO44399,27,17241,2011-04-13,2011-04-20,2011-04-25,3578,1,3578
SO44400,28,17589,2011-04-13,2011-04-20,2011-04-25,3578,1,3578
SO44401,28,6516,2011-04-13,2011-04-20,2011-04-25,3578,1,3578
SO44402,30,2667,2011-04-14,2011-04-21,2011-04-26,3578,1,3578
SO44403,16,8845,2011-04-14,2011-04-21,2011-04-26,3375,1,3375
SO44404,30,17222,2011-04-15,2011-04-22,2011-04-27,3578,1,3578
SO44405,31,17225,2011-04-15,2011-04-22,2011-04-27,3578,1,3578
SO44406,29,17300,2011-04-15,2011-04-22,2011-04-27,3578,1,3578
SO44407,17,78,2011-04-15,2011-04-22,2011-04-27,3375,1,3375
SO44408,17,104,2011-04-15,2011-04-22,2011-04-27,3375,1,3375
SO44409,64,14564,2011-04-15,2011-04-22,2011-04-27,699,1,699
SO44410,31,17224,2011-04-16,2011-04-23,2011-04-28,3578,1,3578
SO44411,28,17585,2011-04-16,2011-04-23,2011-04-28,3578,1,3578
SO44412,15,101,2011-04-16,2011-04-23,2011-04-28,3375,1,3375
SO44413,31,2607,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44414,27,17341,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44415,28,17356,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44416,19,70,2011-04-17,2011-04-24,2011-04-29,3400,1,3400
SO44417,27,6918,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44418,27,6920,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44419,31,6353,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44420,27,6513,2011-04-17,2011-04-24,2011-04-29,3578,1,3578
SO44421,29,2608,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44422,61,8354,2011-04-18,2011-04-25,2011-04-30,699,1,699
SO44423,29,17587,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44424,28,6917,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44425,27,6505,2011-04-18,2011-04-25,2011-04-30,3578,1,3578
SO44426,30,2771,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44427,30,3147,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44428,29,17363,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44429,30,17584,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44430,29,6928,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44431,28,6726,2011-04-19,2011-04-26,2011-05-01,3578,1,3578
SO44432,30,3166,2011-04-20,2011-04-27,2011-05-02,3578,1,3578
SO44433,28,17271,2011-04-20,2011-04-27,2011-05-02,3578,1,3578
SO44434,31,17581,2011-04-20,2011-04-27,2011-05-02,3578,1,3578
SO44435,28,17574,2011-04-21,2011-04-28,2011-05-03,3578,1,3578
SO44436,65,15631,2011-04-21,2011-04-28,2011-05-03,699,1,699
SO44437,18,77,2011-04-21,2011-04-28,2011-05-03,3400,1,3400
SO44438,28,6910,2011-04-21,2011-04-28,2011-05-03,3578,1,3578
SO44439,31,3196,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44440,28,1262,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44441,28,11119,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44442,59,3600,2011-04-22,2011-04-29,2011-05-04,699,1,699
SO44443,31,6371,2011-04-22,2011-04-29,2011-05-04,3578,1,3578
SO44444,27,2698,2011-04-24,2011-05-01,2011-05-06,3578,1,3578
SO44445,30,6479,2011-04-25,2011-05-02,2011-05-07,3578,1,3578
SO44446,29,6915,2011-04-25,2011-05-02,2011-05-07,3578,1,3578
SO44447,28,1266,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44448,27,17265,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44449,28,17294,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44450,31,17295,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44451,29,17296,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44452,58,9165,2011-04-26,2011-05-03,2011-05-08,699,1,699
SO44453,31,6924,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44454,31,6927,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44455,28,6514,2011-04-26,2011-05-03,2011-05-08,3578,1,3578
SO44456,64,14561,2011-04-26,2011-05-03,2011-05-08,699,1,699
SO44457,27,17197,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44458,30,17248,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44459,30,17289,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44460,59,9151,2011-04-27,2011-05-04,2011-05-09,699,1,699
SO44461,29,6919,2011-04-27,2011-05-04,2011-05-09,3578,1,3578
SO44462,27,3156,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44463,58,8341,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44464,30,11121,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44465,64,3614,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44466,59,15641,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44467,20,71,2011-04-28,2011-05-05,2011-05-10,3400,1,3400
SO44468,17,76,2011-04-28,2011-05-05,2011-05-10,3375,1,3375
SO44469,30,6735,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44470,29,6736,2011-04-28,2011-05-05,2011-05-10,3578,1,3578
SO44471,65,14562,2011-04-28,2011-05-05,2011-05-10,699,1,699
SO44472,28,2686,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44473,28,17256,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44474,63,3602,2011-04-29,2011-05-06,2011-05-11,699,1,699
SO44475,19,102,2011-04-29,2011-05-06,2011-05-11,3400,1,3400
SO44476,30,6914,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44477,31,6923,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44478,30,6727,2011-04-29,2011-05-06,2011-05-11,3578,1,3578
SO44479,16,18392,2011-04-30,2011-05-07,2011-05-12,3375,1,3375
SO44480,16,14892,2011-04-30,2011-05-07,2011-05-12,3375,1,3375
SO44571,21,18449,2011-05-01,2011-05-08,2011-05-13,3400,1,3400
SO44572,30,17665,2011-05-01,2011-05-08,2011-05-13,3578,1,3578
SO44573,21,14918,2011-05-01,2011-05-08,2011-05-13,3400,1,3400
SO44574,15,108,2011-05-01,2011-05-08,2011-05-13,3375,1,3375
SO44575,18,111,2011-05-01,2011-05-08,2011-05-13,3400,1,3400
SO44576,29,17661,2011-05-01,2011-05-08,2011-05-13,3578,1,3578
SO44577,30,17668,2011-05-02,2011-05-09,2011-05-14,3578,1,3578
SO44578,30,17654,2011-05-02,2011-05-09,2011-05-14,3578,1,3578
SO44579,28,17663,2011-05-02,2011-05-09,2011-05-14,3578,1,3578
SO44580,30,2783,2011-05-03,2011-05-10,2011-05-15,3578,1,3578
SO44581,14,109,2011-05-03,2011-05-10,2011-05-15,3375,1,3375
SO44582,20,135,2011-05-03,2011-05-10,2011-05-15,3400,1,3400
SO44583,31,7211,2011-05-03,2011-05-10,2011-05-15,3578,1,3578
SO44584,29,17672,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44585,28,17791,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44586,30,17795,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44587,27,17628,2011-05-04,2011-05-11,2011-05-16,3578,1,3578
SO44588,57,15684,2011-05-04,2011-05-11,2011-05-16,699,1,699
SO44589,20,105,2011-05-04,2011-05-11,2011-05-16,3400,1,3400
SO44590,31,2796,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44591,63,6988,2011-05-05,2011-05-12,2011-05-17,699,1,699
SO44592,30,17762,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44593,29,17646,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44594,31,7251,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44595,19,125,2011-05-05,2011-05-12,2011-05-17,3400,1,3400
SO44596,29,7239,2011-05-05,2011-05-12,2011-05-17,3578,1,3578
SO44597,31,1291,2011-05-06,2011-05-13,2011-05-18,3578,1,3578
SO44598,14,18401,2011-05-06,2011-05-13,2011-05-18,3375,1,3375
SO44599,31,17793,2011-05-06,2011-05-13,2011-05-18,3578,1,3578
SO44600,30,7244,2011-05-06,2011-05-13,2011-05-18,3578,1,3578
SO44601,19,118,2011-05-06,2011-05-13,2011-05-18,3400,1,3400
SO44602,30,3703,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44603,57,9168,2011-05-07,2011-05-14,2011-05-19,699,1,699
SO44604,65,8365,2011-05-07,2011-05-14,2011-05-19,699,1,699
SO44605,30,17673,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44606,29,17773,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44607,31,17775,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44608,29,7201,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44609,27,7221,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44610,29,7242,2011-05-07,2011-05-14,2011-05-19,3578,1,3578
SO44611,30,2779,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44612,27,17676,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44613,29,17629,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44614,28,17651,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44615,30,17655,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44616,30,17656,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44617,29,17667,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44618,30,7206,2011-05-08,2011-05-15,2011-05-20,3578,1,3578
SO44619,28,2790,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44620,28,7205,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44621,29,7218,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44622,27,2772,2011-05-09,2011-05-16,2011-05-21,3578,1,3578
SO44623,28,1302,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44624,57,8358,2011-05-10,2011-05-17,2011-05-22,699,1,699
SO44625,30,17659,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44626,29,7273,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44627,15,110,2011-05-10,2011-05-17,2011-05-22,3375,1,3375
SO44628,14,357,2011-05-10,2011-05-17,2011-05-22,3375,1,3375
SO44629,27,7210,2011-05-10,2011-05-17,2011-05-22,3578,1,3578
SO44630,28,17766,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44631,31,17630,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44632,30,7197,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44633,31,7204,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44634,27,7214,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44635,31,7219,2011-05-11,2011-05-18,2011-05-23,3578,1,3578
SO44636,30,3706,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44637,27,17645,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44638,31,17652,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44639,63,3618,2011-05-12,2011-05-19,2011-05-24,699,1,699
SO44640,29,7247,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44641,29,7256,2011-05-12,2011-05-19,2011-05-24,3578,1,3578
SO44642,63,14568,2011-05-12,2011-05-19,2011-05-24,699,1,699
SO44643,30,1281,2011-05-13,2011-05-20,2011-05-25,3578,1,3578
SO44644,27,1280,2011-05-13,2011-05-20,2011-05-25,3578,1,3578
SO44645,18,345,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44646,18,18450,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44647,28,17771,2011-05-13,2011-05-20,2011-05-25,3578,1,3578
SO44648,18,14917,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44649,18,14925,2011-05-13,2011-05-20,2011-05-25,3400,1,3400
SO44650,17,148,2011-05-13,2011-05-20,2011-05-25,3375,1,3375
SO44651,29,3721,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44652,16,17408,2011-05-14,2011-05-21,2011-05-26,3375,1,3375
SO44653,61,9171,2011-05-14,2011-05-21,2011-05-26,699,1,699
SO44654,29,17620,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44655,20,106,2011-05-14,2011-05-21,2011-05-26,3400,1,3400
SO44656,27,7276,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44657,16,121,2011-05-14,2011-05-21,2011-05-26,3375,1,3375
SO44658,28,7202,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44659,29,7209,2011-05-14,2011-05-21,2011-05-26,3578,1,3578
SO44660,31,17776,2011-05-15,2011-05-22,2011-05-27,3578,1,3578
SO44661,60,3640,2011-05-15,2011-05-22,2011-05-27,699,1,699
SO44662,15,152,2011-05-15,2011-05-22,2011-05-27,3375,1,3375
SO44663,29,7213,2011-05-15,2011-05-22,2011-05-27,3578,1,3578
SO44664,27,7223,2011-05-15,2011-05-22,2011-05-27,3578,1,3578
SO44665,59,14565,2011-05-15,2011-05-22,2011-05-27,699,1,699
SO44666,29,17764,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44667,31,17796,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44668,29,17622,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44669,16,14943,2011-05-16,2011-05-23,2011-05-28,3375,1,3375
SO44670,29,7246,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44671,27,7269,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44672,31,7208,2011-05-16,2011-05-23,2011-05-28,3578,1,3578
SO44673,30,2791,2011-05-17,2011-05-24,2011-05-29,3578,1,3578
SO44674,30,17636,2011-05-17,2011-05-24,2011-05-29,3578,1,3578
SO44675,60,14567,2011-05-17,2011-05-24,2011-05-29,699,1,699
SO44676,28,7199,2011-05-17,2011-05-24,2011-05-29,3578,1,3578
SO44677,31,11234,2011-05-18,2011-05-25,2011-05-30,3578,1,3578
SO44678,31,11122,2011-05-18,2011-05-25,2011-05-30,3578,1,3578
SO44679,20,107,2011-05-18,2011-05-25,2011-05-30,3400,1,3400
SO44680,28,1297,2011-05-19,2011-05-26,2011-05-31,3578,1,3578
SO44681,57,6983,2011-05-19,2011-05-26,2011-05-31,699,1,699
SO44682,31,17798,2011-05-19,2011-05-26,2011-05-31,3578,1,3578
